player_id,player_name
7677,"Norris, Shaun"
22535,"Norrman, Vincent"
26648,"Norton, Noah"
23475,"Novak, Andrew"
16796,"Nunez, Augusto"
23622,"Nyfjall, David"
24949,"Nygren, Cole"
25475,"Nyholm, Pontus"
29503,"Oakley, Zac"
17612,"Obremski, Daniel"
9152,"O'Connell, Kevin"
15953,"Oda, John"
19925,"O'Dell, Sam"
28590,"Odom, Jr., Gregory"
5698,"Ogilvy, Geoff"
18382,"Ogiso, Takashi"
27597,"Ogletree, Andy"
7626,"O'Hair, Sean"
23707,"O'Hara, Paul"
20761,"Oiwa, Ryuichi"
27331,"Okada, Kohei"
19354,"Okamura, Garrett"
26339,"Oland, Derek"
3485,"Olazabal, Jose Maria"
12254,"O'Leary, John"
25611,"Olesen, Jacob Skov"
13412,"Olesen, Thorbjorn"
16878,"Olivares, Marcel"
18252,"Olsen, Zachary"
15117,"Olson, Eddie"
154,"O'Meara, Mark"
9890,"O'Neal, Timothy"
25263,"Onishi, Kaito"
7672,"Oosthuizen, Louis"
8002,"Oppenheim, Rob"
7532,"Ormsby, Wade"
26190,"Ortiz, Alvaro"
14735,"Ortiz, Carlos"
12848,"Osborn, Garrett"
26912,"Osborne, Charles"
26912,"Osborne, Ollie"
25032,"Oshrine, Matt"
24339,"Ota, Tyler"
14975,"Otaegui, Adrian"
22165,"Otis, Ray"
12377,"Otsuki, Tomoharu"
15776,"Otte, Preston"
10498,"Overton, Jeff"
5723,"Owen, Greg"
10109,"Owen, Kyle"
23476,"Page, Carter"
8615,"Pagunsan, Juvic"
14844,"Paisley, Chris"
27820,"Pak, John"
29025,"Palanyandi, Damian"
7820,"Palmer, Ryan"
5668,"Pampling, Rod"
15475,"Pan, C.T."
17638,"Paolini, Brinson"
15207,"Paolucci, Anthony"
15168,"Papadatos, Dimi"
25567,"Papineau, Etienne"
16549,"Paratore, Renato"
10086,"Park, Sanghyun"
10086,"Park, Sang-Hyun"
14565,"Park, Sung Joon"
22046,"Parker, Chase"
6959,"Parry, Bryn"
13764,"Parry, John"
24551,"Parziale, Matt"
19593,"Pastore, David"
22087,"Paul, Jeremy"
19898,"Paul, Yannik"
12177,"Pavan, Andrea"
19960,"Pavon, Matthieu"
23501,"Peacock, Oliver"
18540,"Peaper, Brant"
28310,"Pearce, Shane"
28325,"Pearce, Tim"
11939,"Pearman, Dwayne"
31959,"Pena, Evan"
16881,"Pena, Rhadames"
17780,"Pendrith, Taylor"
22465,"Penge, Marco"
15113,"Pepperell, Eddie"
5874,"Percy, Cameron"
19620,"Pereda, Raul"
19955,"Pereira, Corey"
19455,"Pereira, Mito"
6762,"Perez, Pat"
20730,"Perez, Victor"
22812,"Perico, Julian"
28587,"Perkins, David"
26109,"Perras, Michael"
604,"Perry, Kenny"
8263,"Perry, Rod"
25391,"Petefish, Chris"
25391,"Petefish, Christopher"
15611,"Peterson, John"
16341,"Peterson, Paul"
29915,"Petronzio, Nathan"
7048,"Pettersson, Carl"
28571,"Pettit, Turk"
27164,"Phillips, Chandler"
32184,"Phillips, Tracy"
26913,"Phillips, Trent"
27965,"Phipps, Anthony"
7899,"Piercy, Scott"
13944,"Pieters, Thomas"
13885,"Pigem, Carlos"
22916,"Pigman, Kenny"
10828,"Pike, Aaron"
13760,"Piller, Martin"
29230,"Piot, James"
22499,"Plant, Alfie"
30053,"Plasse, Marc-Olivier"
29716,"Plunkett, Marcus"
6761,"Points, D.A."
20344,"Polland, Ben"
10987,"Poncino, Vinnie"
14127,"Pope, Andy"
25587,"Poppleton, Nicholas"
16400,"Porteous, Garrick"
15866,"Porteous, Haydn"
30654,"Porter, Charles"
23139,"Portz, Clayton"
21554,"Poston, J.T."
27900,"Potgieter, Aldrich"
8769,"Potter, Jr., Ted"
1435,"Poulter, Ian"
18096,"Power Horan, Thomas"
10104,"Power, Seamus"
32327,"Prater, Colin"
5467,"Pride, Dicky"
13274,"Proehl, Chad"
12339,"Prugh, Alex"
28984,"Puig Currius, David"
28984,"Puig, David"
13139,"Pulkkanen, Tapio"
15903,"Pumarol, Willy"
5906,"Purdy, Ted"
14704,"Putnam, Andrew"
10180,"Putnam, Michael"
26073,"Pyne, Casey"
18900,"Quayle, Anthony"
15981,"Quiban, Justin"
5101,"Quigley, Brett"
3650,"Quinn, Fran"
22047,"Raber, Tyler"
28326,"Rada, Patrick"
19195,"Rahm, Jon"
18554,"Rai, Aaron"
18659,"Rainaud, Adam"
27599,"Ralston, Spencer"
19840,"Ramey, Chad"
25772,"Ramey, Kyle"
11396,"Ramsay, Richie"
14837,"Randolph, Jonathan"
33279,"Rangel, Gustavo"
19946,"Rank, Garrett"
25083,"Rasmussen, Rhett"
23416,"Ravetto, David"
25084,"Raza, Sulman"
7961,"Reavie, Chez"
28433,"Reband, Garett"
22912,"Rebula, Jovan"
24481,"Redman, Doc"
19762,"Reed, Curtis"
14838,"Reed, Patrick"
19643,"Reeves, Seth"
11329,"Reifers, Kyle"
21407,"Reitan, Kristoffer"
24303,"Reiter, Charles"
24303,"Reiter, Charlie"
12012,"Relancio, Manuel"
17380,"Rende, Derek"
12475,"Renner, Jim"
22259,"Rey, Alejandro Del"
14264,"Reynolds, Gabe"
26130,"Richardson, Hunter"
6840,"Ridings, Tag"
30892,"Riedel, Matthew"
19872,"Riley, Davis"
15245,"Riley, George"
29637,"Riley, Quinn"
18174,"Ritchie, JC"
15256,"Rivas, Santiago"
15720,"Roach, Wes"
17792,"Robertson, Graeme"
12298,"Robinson, James"
24497,"Robinson-Thompson, Brandon"
21900,"Robledo, Roman"
7895,"Rock, Robert"
16283,"Rodgers, Patrick"
12855,"Rodriguez, Jose de Jesus"
22169,"Rohwer, Martin"
31393,"Rolland, Eric"
6300,"Rollins, John"
7751,"Romero, Andres"
24515,"Romo, Tony"
6093,"Rose, Justin"
22736,"Rosenmueller, Thomas"
2739,"Roth, J.R."
2739,"Roth, Jeff"
19899,"Rottluff, Max"
27722,"Rousaud, Eduard"
21507,"Roussel, Robin"
18424,"Roy, Kevin"
31780,"Roy, Scott"
18770,"Rozner, Antoine"
16591,"Rozo, Marcelo"
32555,"Rueck, Cole"
17169,"Ruffels, Ryan"
19763,"Ruiz, Johnny"
6255,"Rumford, Brett"
23133,"Russell, Casey"
16606,"Russell, Jordan"
32064,"Russell, Miles"
18555,"Rutherford, Jamie"
18261,"Ryan, Matt"
16715,"Ryder, Sam"
13928,"Ryu, Hyun-woo"
11922,"Saavedra, Sebastian L."
30731,"Saavedra-Davila, Diego"
6283,"Sabbatini, Rory"
14792,"Saddier, Adrien"
15750,"Sadlowski, Jamie"
28144,"Safa, Jose Antonio"
14519,"Sainz Jr, Carlos"
14951,"Saksansin, Poom"
27183,"Salinda, Isaiah"
29188,"Salzer, Christian"
14120,"Samooja, Kalle"
32455,"Sand, John"
26014,"Sanders, Kyle"
31028,"Sanger, Chris"
14456,"Santos, Julio"
27697,"Sargent, Billy Tom"
30814,"Sargent, Gordon"
185,"Sauers, Gene"
11048,"Saunders, Sam"
19765,"Saunders, Samuel"
25289,"Savoie, Joey"
18133,"Sawada, Jared"
20846,"Scalise, Lorenzo"
25322,"Schaake, Alex"
19936,"Schaake, Carson"
26991,"Schaper, Jayden"
19895,"Schauffele, Xander"
18417,"Scheffler, Scottie"
22048,"Schembechler II, Richie"
19477,"Schenk, Adam"
11980,"Schietekat, Neil"
4992,"Schmid, Jeffrey"
20722,"Schmid, Matthias"
20722,"Schmid, Matti"
10051,"Schmitt, Phil"
13767,"Schmuhl, Jason"
12305,"Schneider, Cory"
12522,"Schneider, Marcel"
12414,"Schnell, Brady"
27803,"Schniederjans, Luke"
18662,"Schniederjans, Ollie"
19766,"Schoolcraft, Michael"
27588,"Schott, Freddy"
28591,"Schow, Mitchell"
9659,"Schutte, Jesse"
15016,"Schwab, Matthias"
7398,"Schwartzel, Charl"
20131,"Sciot-Siegrist, Robin"
6430,"Scott, Adam"
30002,"Scott, Calum"
18581,"Scott, Jake"
23708,"Scott, Sandy"
5829,"Scott, Steve"
12734,"Scrivener, Jason"
26872,"Sear, Max"
26872,"Sear, Maxwell"
17509,"Seiffert, Chase"
19730,"Sekito, Naoki"
23797,"Sekne, Herman Wibe"
25137,"Sekulic, Max"
19681,"Semikawa, Taiga"
5207,"Senden, John"
15115,"Senior, Jack"
20841,"Seo, Yoseop"
13209,"Serna, Jr., Efren"
21901,"Shah, Manav"
17081,"Sharma, Shubhankar"
28470,"Sharpstene, Matt"
31027,"Shattuck, Braden"
24599,"Shaun, Corey"
33275,"Sheehan, Patrick"
18635,"Shelton, Robby"
28617,"Shepherd, Laird"
32312,"Sherwood, Cole"
26529,"Shieh, Hayden"
7981,"Shields, Kevin"
20984,"Shimizu, Taisei"
23719,"Shin, Sanghun"
17274,"Shindler, Conrad"
18244,"Shinkwin, Callum"
32055,"Shipley, Neal"
23506,"Shirley, Trey"
28471,"Shore, Davis"
26320,"Short, Matthew"
25041,"Shuman, Jake"
6950,"Siem, Marcel"
31216,"Sienkiewicz, Chase"
30789,"Sigel, Ben"
23482,"Sigg, Greyson"
16888,"Silfa, Hiram"
23731,"Sill, Brad"
17381,"Silverman, Ben"
31189,"Simmons, Isaac"
33277,"Simoni, Reinaldo"
16448,"Simonsen, Martin"
16448,"Simonsen, Martin L."
11049,"Simpson, Webb"
7625,"Sims, Michael"
19363,"Simsby, Trevor"
653,"Singh, Vijay"
16918,"Sinnott, Todd"
29037,"Sisk, Cameron"
12485,"Sjoholm, Joel"
4549,"Skinner, Sonny"
10873,"Skinns, David"
23711,"Slattery, Kurt"
6866,"Slattery, Lee"
14050,"Sloan, Roger"
7170,"Slocum, Heath"
4820,"Small, Mike"
18474,"Smalley, Alex"
15856,"Smith, Cameron"
27966,"Smith, Camiko"
2079,"Smith, Chris"
18586,"Smith, Jordan"
18586,"Smith, Jordan L"
10058877,"Smith, Steffen"
683,"Smith, Stuart"
683,"Smith, Stuart L."
27709,"Smith, Zach"
7762,"Smock, Brian"
22985,"Smotherman, Austin"
24200,"Smylie, Elvis"
19232,"Smyth, Travis"
8820,"Snedeker, Brandt"
20461,"Snyder, Brent"
18517,"Soderberg, Sebastian"
11025,"Solomon, David"
27710,"Solomon, Jacob"
26134,"Somers, John"
16160,"Song, Younghan"
16160,"Song, Young-han"
8764,"Sonnier, Greg"
17718,"Sordet, Clement"
12344,"Sorenson, Jeff"
15191,"Southgate, Matthew"
8084,"Sowards, Bob"
17536,"Spaun, J.J."
8090,"Speight, Josh"
27761,"Spencer, Andy"
14636,"Spieth, Jordan"
21995,"Springer, Hayden"
31732,"Srinivasan, Vijay"
7602,"Stadler, Kevin"
25335,"Stallings Jr., Stephen"
25335,"Stallings, Jr., Stephen"
12359,"Stallings, Scott"
17722,"Stalter, Joel"
13940,"Stamey, Nathan"
33136,"Stamper, Owen"
23048,"Stanger, Jimmy"
4051,"Stankowski, Paul"
12069,"Stanley, Kyle"
21903,"Stanley, Preston"
11019,"Steele, Brendan"
31192,"Steelman, Ross"
14012,"Stefani, Shawn"
32596,"Steffes, Pat"
11354,"Stegmaier, Brett"
33137,"Stember, Nate"
5994,"Stenson, Henrik"
28618,"Stephens, Andrew"
7049,"Sterne, Richard"
25569,"Stevens, Sam"
25569,"Stevens, Samuel"
18294,"Stewart, Hunter"
15867,"Stewart, Michael"
31958,"Steyn, Gareth"
14832,"Stinson, Kevin"
15229,"Stone, Brandon"
3323,"Storm, Graeme"
24450,"Strafaci, Ty"
24450,"Strafaci, Tyler"
17511,"Straka, Sepp"
14852,"Streb, Robert"
8480,"Streelman, Kevin"
4818,"Stricker, Steve"
24187,"Strohmeyer, Scott"
9604,"Stroud, Chris"
13731,"Strydom, Ockie"
13022,"Stuard, Brian"
25964,"Stubbs, Jasper"
29279,"Suber, Jackson"
14036,"Sucher, Zack"
24223,"Sugiura, Yuta"
18016,"Sugiyama, Tomoyasu"
23418,"Sugrue, James"
22050,"Suh, Justin"
15326,"Sullivan, Andy"
32009,"Sullivan, Joe"
17276,"Sullivan, Ryan"
12424,"Summerhays, Daniel"
8192,"Summerhays, Joe"
26746,"Summerhays, Preston"
18059,"Suri, Julian"
30463,"Surratt, Caleb"
18582,"Sutton, Mitchell"
13997,"Svensson, Adam"
26850,"Svensson, Jesper"
11274,"Svoboda, Andrew"
14706,"Swafford, Hudson"
10011563,"Swan, Kim"
31196,"Swash, James"
22089,"Syme, Connor"
32599,"Szeto, Baron"
15710,"Szirmak, Sebastian"
15274,"Tabuena, Miguel"
25384,"Tai, Hiroshi"
26685,"Tallman, Chris"
4857,"Tanigawa, Ken"
7046,"Tanihara, Hideto"
20519,"Tarren, Callum"
20704,"Tarrio, Santiago"
19948,"Taylor, Ben"
25211,"Taylor, Blake"
13126,"Taylor, Nick"
6930,"Taylor, Vaughn"
8085,"Teater, Josh"
17262,"Terrazas, Aaron"
7445,"Thatcher, Roland"
23014,"Theegala, Sahith"
14139,"Thomas, Justin"
21234,"Thomas, Rayhan"
11983,"Thompson, Chris"
19395,"Thompson, Curtis"
27364,"Thompson, Davis"
7617,"Thompson, Kyle"
31724,"Thompson, Lexi"
12946,"Thompson, Michael"
10889,"Thompson, Nicholas"
22210,"Thomson, Jon"
26649,"Thorbjornsen, Michael"
23502,"Thornberry, Braden"
26891,"Thurloway, Thomas"
26650,"Tibbits, Spencer"
31803,"Tilton, Jacob"
12425,"Todd, Brendon"
16648,"Tokimatsu, Ryuko"
8670,"Toledo, Jose"
4340,"Toms, David"
21327,"Torano, Tyler"
17032,"Tosti, Alejandro"
26602,"Trace, Travis"
19552,"Tracy, Ethan"
7236,"Trahan, D.J."
15634,"Trainer, Martin"
29714,"Travale, Johnny"
19357,"Tree, Toby"
27217,"Trent, Jack"
14013,"Tringale, Cameron"
28971,"Trolio, Cohen"
27624,"Trosper, Donnie"
18239,"Truslow, Austen"
22170,"Turner, Ashton"
7627,"Turnesa, Marc"
22986,"Tuten, Shad"
13127,"Tway, Kevin"
11357,"Uihlein, Peter"
5183,"Uresti, Omar"
12340,"Ureta, Martin"
28157,"Vaillant, Tom"
31188,"Valdes, Brendan"
23816,"Valimaki, Sami"
9913,"Van Aswegen, Tyrone"
31699,"van der Merwe, Altin"
9883,"van der Walt, Dawie"
13374,"Van Driel, Darius"
22207,"Van Horne, Ashton"
17858,"Van Meijel, Lars"
31955,"Van Paris, Jackson"
6457,"Van Pelt, Bo"
17550,"van Rooyen, Erik"
15193,"van Tonder, Danie"
15193,"van Tonder, Daniel"
27960,"Van Velzen, Ryan"
27300,"Van Wyk, Kieron"
31392,"VanArragon, Caleb"
25319,"VanDerLaan, John"
16602,"Varner III, Harold"
15487,"Vazquez, Sebastian"
20522,"Veerman, Johannes"
13508,"Vegas, Jhonattan"
27762,"Velo, Kevin"
15651,"Ventura, Kris"
15651,"Ventura, Kristoffer"
7326,"Vermeer, Ryan"
10023531,"Vest, Tracy"
28708,"Vick, Matt"
29771,"Vick, Travis"
24304,"Vilips, Karl"
9171,"Villegas, Camilo"
14559,"Vincent, Scott"
25408,"Visacki, Michael"
17280,"Vogel, T.J."
16374,"Volk, Dustin"
22231,"Von Dellingshausen, Nicolai"
29708,"Vrzich, Joey"
25004,"Wadkins, Tucker"
7927,"Wagner, Johnson"
224,"Waldorf, Duffy"
28556,"Walker, Andrew"
28327,"Walker, Brett"
25003,"Walker, Danny"
7293,"Walker, Jimmy"
30690,"Wall, Jack"
20706,"Wallace, Matt"
26531,"Walsh, Thomas"
8045,"Walters, Justin"
15366,"Wang, Jeunghun"
20547,"Ward, Dalton"
32616,"Warian, Ben"
12426,"Waring, Paul"
18101,"Warren, Justin"
7567,"Warren, Marc"
14178,"Warren, Shawn"
10340,"Watanabe, Jr, Steve"
33196,"Watkins, Matthew"
7955,"Watney, Nick"
7334,"Watson, Bubba"
7403,"Weekley, Boo"
30621,"Weiler, Joe"
7217,"Weinhart, Tim"
5513,"Weir, Mike"
32034,"Welch, Alex"
30429,"Welch, Patrick"
18772,"Wells, Jeremy"
33133,"Welsh, Kelly"
26193,"Wenyi, Ding"
24843,"Wenzler, Ryan"
28558,"Werbylo, Trevor"
19364,"Werenski, Richy"
12106,"West, Eric"
23599,"Westmoreland, Kyle"
4052,"Westwood, Lee"
1800,"Wetterich, Brett"
27557,"Wetterich, Daniel"
17517,"Weworski, Tyler"
16541,"Whalen, Josh"
25908,"Whaley, Vince"
25908,"Whaley, Vincent"
10292,"Wheatcroft, Steve"
15447,"Wheeldon, Riley"
22461,"White, Brett"
13821,"Whitnell, Dale"
20353,"Whitney, Tom"
5905,"Wi, Charlie"
23962,"Wiatr, Chris"
5719,"Widener, Jason"
21875,"Widing, Tim"
14409,"Wiebe, Gunner"
9531,"Wiesberger, Bernd"
14696,"Wilcox, Willy"
30405,"Wilkinson, Brice"
7097,"Wilkinson, Tim"
12920,"Willett, Danny"
33278,"Williams, Connor"
27143,"Williams, Mason"
13191,"Williams, Ryan"
32328,"Williams, Wells"
17257,"Williamson, Peter"
9313,"Willman, Ben"
19774,"Wilshire, Kyle"
25588,"Wilson, Andrew"
16248,"Wilson, Cameron"
7432,"Wilson, Chris"
4107,"Wilson, Mark"
27873,"Wilson, Matt"
8300,"Wilson, Oliver"
21642,"Winslow, Joseph"
31251,"Winstead, Trey"
15680,"Winther, Jeff"
22051,"Wise, Aaron"
25085,"Wiseman, Timothy"
8819,"Wittenberg, Casey"
23928,"Wolcott, Ben"
18164,"Wolfe, Jared"
25919,"Wolff, Matthew"
12451,"Wood, Chris"
23856,"Wood, JJ"
12577,"Woodland, Gary"
5321,"Woods, Tiger"
334,"Woosnam, Ian"
25174,"Worsdall, Connor"
22303,"Worthington II, Wyatt"
16807,"Wright, Chase"
21553,"Wright, Zach"
18747,"Wrigley, Alex"
11763,"Wu, Ashun"
25213,"Wu, Brandon"
25002,"Wu, Dylan"
18660,"Wyatt, Bobby"
31909,"Wylie, Austin"
18624,"Xiao, Bowen"
24354,"Xiong, Norman"
10057872,"Xu, Andi"
27418,"Yang, Alexander"
19048,"Yang, Gunn"
6629,"Yang, Y.E."
28251,"Yasumori, Kazuki"
10065996,"Yates, Lance"
29925,"Yellamaraju, Sudarshan"
27289,"Yenidjeian, Aram"
12083,"Yip, Ryan"
25739,"Yonezawa, Ren"
26651,"Young, Cameron"
23656,"Young, Carson"
23234,"Youprayong, Runchanapong"
17881,"Yu, Chun-an"
17881,"Yu, Kevin"
19265,"Yu, Sean"
17266,"Yuan, Carl"
17266,"Yuan, Yechun"
15614,"Yun, Andrew"
22988,"Zaback, Zach"
28692,"Zachman, Derek"
19428,"Zalatoris, Will"
9842,"Zanotti, Fabrizio"
16249,"Zhang, Andy"
13026,"Zhang, Xinjun"
21598,"Zuska, Jiri"
17613,"Zylstra, Ryan"
